name,path
desk,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/desk.svg
mode_edit,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/mode_edit.svg
arrow_right,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/arrow_right.svg
punch_clock,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/punch_clock.svg
call_split,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/call_split.svg
insert_comment,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/insert_comment.svg
add_home,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/add_home.svg
reply_all,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/reply_all.svg
person_remove_alt_1,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/person_remove_alt_1.svg
unsubscribe,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/unsubscribe.svg
sports_hockey,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sports_hockey.svg
assignment_turned_in,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/assignment_turned_in.svg
h_mobiledata,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/h_mobiledata.svg
supervisor_account,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/supervisor_account.svg
aod,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/aod.svg
toc,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/toc.svg
people_outline,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/people_outline.svg
view_list,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/view_list.svg
web_stories,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/web_stories.svg
sports_motorsports,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sports_motorsports.svg
devices_other,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/devices_other.svg
calendar_view_week,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/calendar_view_week.svg
badge,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/badge.svg
payment,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/payment.svg
11mp,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/11mp.svg
crop_5_4,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/crop_5_4.svg
sports_cricket,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sports_cricket.svg
gradient,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/gradient.svg
help_outline,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/help_outline.svg
vertical_distribute,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/vertical_distribute.svg
directions_boat_filled,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/directions_boat_filled.svg
construction,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/construction.svg
clear,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/clear.svg
edit_location_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/edit_location_alt.svg
block,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/block.svg
filter,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/filter.svg
phone_enabled,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/phone_enabled.svg
compass_calibration,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/compass_calibration.svg
security_update,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/security_update.svg
sports_basketball,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sports_basketball.svg
launch,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/launch.svg
image_not_supported,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/image_not_supported.svg
filter_8,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/filter_8.svg
shop_two,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/shop_two.svg
brightness_low,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/brightness_low.svg
search,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/search.svg
mood_bad,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/mood_bad.svg
thumb_down_off_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/thumb_down_off_alt.svg
add_moderator,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/add_moderator.svg
holiday_village,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/holiday_village.svg
set_meal,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/set_meal.svg
router,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/router.svg
security_update_warning,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/security_update_warning.svg
picture_in_picture,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/picture_in_picture.svg
photo_filter,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/photo_filter.svg
difference,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/difference.svg
medical_services,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/medical_services.svg
real_estate_agent,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/real_estate_agent.svg
cached,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/cached.svg
keyboard_command_key,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/keyboard_command_key.svg
social_distance,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/social_distance.svg
flatware,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/flatware.svg
network_check,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/network_check.svg
adb,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/adb.svg
next_week,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/next_week.svg
add_reaction,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/add_reaction.svg
merge_type,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/merge_type.svg
21mp,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/21mp.svg
cloud_circle,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/cloud_circle.svg
cottage,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/cottage.svg
view_in_ar,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/view_in_ar.svg
trip_origin,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/trip_origin.svg
card_travel,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/card_travel.svg
vpn_lock,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/vpn_lock.svg
unpublished,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/unpublished.svg
bluetooth_drive,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/bluetooth_drive.svg
phone_bluetooth_speaker,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/phone_bluetooth_speaker.svg
blinds_closed,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/blinds_closed.svg
theaters,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/theaters.svg
display_settings,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/display_settings.svg
notifications_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/notifications_off.svg
arrow_downward,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/arrow_downward.svg
cloud_upload,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/cloud_upload.svg
anchor,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/anchor.svg
equalizer,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/equalizer.svg
superscript,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/superscript.svg
replay,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/replay.svg
store_mall_directory,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/store_mall_directory.svg
baby_changing_station,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/baby_changing_station.svg
rice_bowl,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/rice_bowl.svg
weekend,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/weekend.svg
terminal,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/terminal.svg
find_replace,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/find_replace.svg
airplanemode_inactive,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/airplanemode_inactive.svg
crop_portrait,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/crop_portrait.svg
swipe_down,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/swipe_down.svg
crop_3_2,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/crop_3_2.svg
landslide,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/landslide.svg
power_settings_new,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/power_settings_new.svg
view_day,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/view_day.svg
send_time_extension,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/send_time_extension.svg
card_giftcard,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/card_giftcard.svg
settings_voice,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/settings_voice.svg
vignette,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/vignette.svg
battery_6_bar,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/battery_6_bar.svg
cameraswitch,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/cameraswitch.svg
calendar_view_day,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/calendar_view_day.svg
map,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/map.svg
textsms,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/textsms.svg
save_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/save_alt.svg
remove_circle,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/remove_circle.svg
list_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/list_alt.svg
remove_moderator,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/remove_moderator.svg
rtt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/rtt.svg
generating_tokens,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/generating_tokens.svg
pets,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/pets.svg
perm_camera_mic,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/perm_camera_mic.svg
closed_caption_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/closed_caption_off.svg
schedule_send,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/schedule_send.svg
change_history,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/change_history.svg
local_grocery_store,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/local_grocery_store.svg
flag,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/flag.svg
format_clear,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/format_clear.svg
tablet_mac,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/tablet_mac.svg
phonelink_erase,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/phonelink_erase.svg
flood,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/flood.svg
sync_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sync_alt.svg
hardware,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hardware.svg
stacked_bar_chart,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/stacked_bar_chart.svg
music_video,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/music_video.svg
format_textdirection_l_to_r,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/format_textdirection_l_to_r.svg
signal_cellular_nodata,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/signal_cellular_nodata.svg
link,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/link.svg
view_kanban,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/view_kanban.svg
directions,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/directions.svg
system_security_update,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/system_security_update.svg
rounded_corner,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/rounded_corner.svg
charging_station,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/charging_station.svg
format_shapes,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/format_shapes.svg
text_rotation_angledown,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/text_rotation_angledown.svg
sports_handball,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sports_handball.svg
view_headline,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/view_headline.svg
video_settings,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/video_settings.svg
arrow_left,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/arrow_left.svg
watch_later,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/watch_later.svg
train,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/train.svg
directions_bike,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/directions_bike.svg
nights_stay,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/nights_stay.svg
offline_share,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/offline_share.svg
density_small,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/density_small.svg
shape_line,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/shape_line.svg
category,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/category.svg
17mp,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/17mp.svg
laptop_mac,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/laptop_mac.svg
6_ft_apart,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/6_ft_apart.svg
sports_martial_arts,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sports_martial_arts.svg
nightlight_round,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/nightlight_round.svg
arrow_circle_down,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/arrow_circle_down.svg
do_disturb_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/do_disturb_alt.svg
keyboard,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/keyboard.svg
high_quality,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/high_quality.svg
event_seat,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/event_seat.svg
location_searching,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/location_searching.svg
border_vertical,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/border_vertical.svg
keyboard_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/keyboard_alt.svg
architecture,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/architecture.svg
cases,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/cases.svg
media_bluetooth_on,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/media_bluetooth_on.svg
folder,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/folder.svg
timer_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/timer_off.svg
folder_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/folder_off.svg
private_connectivity,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/private_connectivity.svg
install_desktop,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/install_desktop.svg
tornado,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/tornado.svg
view_comfy,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/view_comfy.svg
wb_twilight,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/wb_twilight.svg
earbuds,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/earbuds.svg
minimize,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/minimize.svg
5k,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/5k.svg
fire_extinguisher,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/fire_extinguisher.svg
sms,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sms.svg
hide_image,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hide_image.svg
no_cell,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/no_cell.svg
youtube_searched_for,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/youtube_searched_for.svg
synagogue,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/synagogue.svg
security_update_good,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/security_update_good.svg
filter_4,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/filter_4.svg
brightness_3,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/brightness_3.svg
curtains,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/curtains.svg
snooze,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/snooze.svg
device_unknown,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/device_unknown.svg
filter_none,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/filter_none.svg
system_security_update_warning,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/system_security_update_warning.svg
fiber_pin,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/fiber_pin.svg
system_security_update_good,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/system_security_update_good.svg
landscape,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/landscape.svg
medication_liquid,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/medication_liquid.svg
accessibility,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/accessibility.svg
co_present,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/co_present.svg
face_2,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/face_2.svg
browser_updated,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/browser_updated.svg
wb_shade,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/wb_shade.svg
invert_colors,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/invert_colors.svg
emoji_emotions,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/emoji_emotions.svg
account_box,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/account_box.svg
sports_volleyball,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sports_volleyball.svg
macro_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/macro_off.svg
signal_cellular_connected_no_internet_4_bar,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/signal_cellular_connected_no_internet_4_bar.svg
send_and_archive,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/send_and_archive.svg
directions_car,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/directions_car.svg
taxi_alert,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/taxi_alert.svg
hdr_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hdr_off.svg
ballot,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/ballot.svg
lock,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/lock.svg
science,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/science.svg
upcoming,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/upcoming.svg
flight_class,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/flight_class.svg
power_input,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/power_input.svg
filter_center_focus,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/filter_center_focus.svg
signal_wifi_statusbar_connected_no_internet_4,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/signal_wifi_statusbar_connected_no_internet_4.svg
fast_rewind,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/fast_rewind.svg
cake,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/cake.svg
headset_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/headset_off.svg
add_circle_outline,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/add_circle_outline.svg
chair_alt,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/chair_alt.svg
add_alert,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/add_alert.svg
auto_graph,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/auto_graph.svg
hdr_on,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hdr_on.svg
more_time,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/more_time.svg
airplanemode_active,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/airplanemode_active.svg
push_pin,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/push_pin.svg
hdr_weak,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hdr_weak.svg
history_toggle_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/history_toggle_off.svg
assignment_ind,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/assignment_ind.svg
chat_bubble_outline,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/chat_bubble_outline.svg
room,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/room.svg
star_rate,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/star_rate.svg
navigation,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/navigation.svg
portable_wifi_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/portable_wifi_off.svg
wifi_2_bar,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/wifi_2_bar.svg
stay_current_landscape,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/stay_current_landscape.svg
stay_primary_portrait,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/stay_primary_portrait.svg
linked_camera,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/linked_camera.svg
sports_soccer,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sports_soccer.svg
hourglass_disabled,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hourglass_disabled.svg
solar_power,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/solar_power.svg
keyboard_control_key,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/keyboard_control_key.svg
price_check,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/price_check.svg
roundabout_left,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/roundabout_left.svg
hail,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hail.svg
portrait,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/portrait.svg
panorama_vertical_select,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/panorama_vertical_select.svg
girl,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/girl.svg
do_not_disturb_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/do_not_disturb_off.svg
sports_baseball,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sports_baseball.svg
crop_16_9,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/crop_16_9.svg
vaccines,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/vaccines.svg
list,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/list.svg
call,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/call.svg
pause,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/pause.svg
panorama_wide_angle,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/panorama_wide_angle.svg
video_library,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/video_library.svg
border_horizontal,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/border_horizontal.svg
done_all,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/done_all.svg
sell,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sell.svg
24mp,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/24mp.svg
signal_wifi_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/signal_wifi_off.svg
r_mobiledata,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/r_mobiledata.svg
tab,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/tab.svg
history,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/history.svg
pin_drop,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/pin_drop.svg
feedback,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/feedback.svg
view_cozy,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/view_cozy.svg
sync,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/sync.svg
copy_all,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/copy_all.svg
3k_plus,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/3k_plus.svg
commit,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/commit.svg
shopping_basket,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/shopping_basket.svg
diversity_1,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/diversity_1.svg
ads_click,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/ads_click.svg
keyboard_double_arrow_left,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/keyboard_double_arrow_left.svg
new_label,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/new_label.svg
outbound,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/outbound.svg
other_houses,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/other_houses.svg
propane_tank,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/propane_tank.svg
timer_10_select,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/timer_10_select.svg
hearing,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hearing.svg
brightness_high,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/brightness_high.svg
picture_as_pdf,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/picture_as_pdf.svg
blind,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/blind.svg
no_backpack,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/no_backpack.svg
call_to_action,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/call_to_action.svg
widgets,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/widgets.svg
add_home_work,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/add_home_work.svg
chevron_left,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/chevron_left.svg
elderly,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/elderly.svg
monitor_weight,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/monitor_weight.svg
speaker_group,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/speaker_group.svg
screen_lock_portrait,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/screen_lock_portrait.svg
wb_cloudy,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/wb_cloudy.svg
support_agent,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/support_agent.svg
cloud_off,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/cloud_off.svg
group_remove,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/group_remove.svg
tablet,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/tablet.svg
settings_brightness,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/settings_brightness.svg
check_box,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/check_box.svg
group_work,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/group_work.svg
gpp_maybe,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/gpp_maybe.svg
quiz,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/quiz.svg
hexagon,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/hexagon.svg
loupe,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/loupe.svg
access_alarm,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/access_alarm.svg
query_stats,/home/gust/projects/icon-recognizer/material-design-icons/svg/filled/query_stats.svg
